2019-05-22T23:31:37.849000	2019-05-22T23:31:50.449000
2019-05-22T23:47:04.449000	2019-05-22T23:47:25.949000
2019-05-23T00:05:45.049000	2019-05-23T00:05:55.449000
2019-05-23T00:27:19.649000	2019-05-23T00:27:49.549000
2019-05-23T00:38:10.549000	2019-05-23T00:38:25.349000
2019-05-23T01:00:01.349000	2019-05-23T01:00:17.149000
2019-05-23T02:08:11.249000	2019-05-23T02:08:30.049000
2019-05-23T02:17:22.249000	2019-05-23T02:17:41.849000
2019-05-23T02:20:57.149000	2019-05-23T02:21:22.949000
2019-05-23T02:23:16.749000	2019-05-23T02:23:48.349000
2019-05-23T02:38:02.649000	2019-05-23T02:38:34.949000
2019-05-23T02:45:20.949000	2019-05-23T02:45:36.249000
2019-05-23T02:50:26.449000	2019-05-23T02:50:53.949000
2019-05-23T02:52:50.849000	2019-05-23T02:53:17.049000
2019-05-23T03:03:52.949000	2019-05-23T03:04:26.149000
2019-05-23T03:21:49.349000	2019-05-23T03:22:10.349000
2019-05-23T03:26:22.349000	2019-05-23T03:26:35.149000
2019-05-23T03:29:40.549000	2019-05-23T03:29:41.049000
2019-05-23T03:29:41.149000	2019-05-23T03:30:05.349000
2019-05-23T03:38:45.749000	2019-05-23T03:38:46.049000
2019-05-23T03:38:46.149000	2019-05-23T03:39:04.049000
2019-05-23T04:00:48.249000	2019-05-23T04:01:08.849000
2019-05-23T04:05:55.149000	2019-05-23T04:06:10.749000
2019-05-23T04:15:55.949000	2019-05-23T04:16:13.149000
2019-05-23T04:57:04.549000	2019-05-23T04:57:24.449000
2019-05-23T05:15:13.149000	2019-05-23T05:15:32.449000
2019-05-23T05:35:22.849000	2019-05-23T05:35:51.949000
2019-05-23T05:36:49.549000	2019-05-23T05:37:08.949000
2019-05-23T06:51:30.949000	2019-05-23T06:51:42.049000
2019-05-23T06:52:41.049000	2019-05-23T06:53:09.449000
2019-05-23T07:06:16.149000	2019-05-23T07:06:34.949000
2019-05-23T07:13:26.649000	2019-05-23T07:13:54.249000
2019-05-23T07:17:12.449000	2019-05-23T07:17:36.249000
2019-05-23T07:47:46.249000	2019-05-23T07:47:58.649000
2019-05-23T09:05:11.349000	2019-05-23T09:05:50.949000
2019-05-23T09:11:15.049000	2019-05-23T09:11:40.549000
2019-05-23T09:17:58.749000	2019-05-23T09:18:39.549000
2019-05-23T09:20:04.849000	2019-05-23T09:20:23.049000
2019-05-23T10:11:28.149000	2019-05-23T10:11:42.649000
2019-05-23T10:20:45.949000	2019-05-23T10:21:27.649000
2019-05-23T10:37:36.649000	2019-05-23T10:37:49.649000
2019-05-23T10:44:39.149000	2019-05-23T10:45:08.449000
2019-05-23T10:52:30.749000	2019-05-23T10:52:31.049000
2019-05-23T10:52:31.749000	2019-05-23T10:52:44.749000
2019-05-23T11:02:17.849000	2019-05-23T11:02:33.349000
2019-05-23T11:02:44.249000	2019-05-23T11:03:00.849000
2019-05-23T11:04:38.649000	2019-05-23T11:05:08.649000
2019-05-23T11:24:12.749000	2019-05-23T11:24:28.949000
2019-05-23T11:39:13.949000	2019-05-23T11:39:47.949000
2019-05-23T11:42:15.949000	2019-05-23T11:42:58.949000
2019-05-23T11:47:48.749000	2019-05-23T11:48:07.949000
2019-05-23T11:50:38.049000	2019-05-23T11:50:59.049000
2019-05-23T12:06:39.049000	2019-05-23T12:06:40.149000
2019-05-23T12:06:40.349000	2019-05-23T12:07:04.449000
2019-05-23T12:11:09.149000	2019-05-23T12:11:21.949000
2019-05-23T12:28:09.849000	2019-05-23T12:28:35.149000
2019-05-23T12:52:29.949000	2019-05-23T12:52:43.349000
2019-05-23T12:56:06.749000	2019-05-23T12:56:22.049000
2019-05-23T12:56:19.449000	2019-05-23T12:57:03.049000
2019-05-23T13:09:03.949000	2019-05-23T13:09:24.149000
2019-05-23T13:16:49.949000	2019-05-23T13:17:14.549000
2019-05-23T13:19:55.349000	2019-05-23T13:20:14.549000
2019-05-23T13:22:41.649000	2019-05-23T13:23:06.149000
2019-05-23T13:40:43.949000	2019-05-23T13:41:21.349000
2019-05-23T13:56:15.349000	2019-05-23T13:56:28.549000
2019-05-23T14:41:58.249000	2019-05-23T14:42:16.049000
2019-05-23T14:52:37.449000	2019-05-23T14:53:13.849000
2019-05-23T15:18:14.949000	2019-05-23T15:18:34.549000
2019-05-23T15:38:15.349000	2019-05-23T15:38:29.849000
2019-05-23T16:10:37.049000	2019-05-23T16:11:08.549000
2019-05-23T16:19:57.849000	2019-05-23T16:20:17.549000
2019-05-23T16:26:45.349000	2019-05-23T16:27:11.849000
2019-05-23T16:31:49.549000	2019-05-23T16:32:06.349000
2019-05-23T16:38:05.149000	2019-05-23T16:38:39.749000
2019-05-23T16:40:11.849000	2019-05-23T16:40:38.649000
2019-05-23T16:46:12.149000	2019-05-23T16:46:30.749000
2019-05-23T16:47:06.649000	2019-05-23T16:47:50.849000
2019-05-23T16:56:37.649000	2019-05-23T16:56:59.949000
2019-05-23T16:58:14.849000	2019-05-23T16:58:30.249000
2019-05-23T17:00:15.349000	2019-05-23T17:01:03.249000
2019-05-23T17:05:12.449000	2019-05-23T17:05:36.049000
2019-05-23T17:06:34.249000	2019-05-23T17:06:59.249000
2019-05-23T17:07:30.449000	2019-05-23T17:08:01.949000
2019-05-23T17:08:02.149000	2019-05-23T17:08:50.349000
2019-05-23T17:10:20.349000	2019-05-23T17:10:32.149000
2019-05-23T17:10:33.549000	2019-05-23T17:10:47.649000
2019-05-23T17:11:32.149000	2019-05-23T17:12:03.849000
2019-05-23T17:13:46.049000	2019-05-23T17:14:09.849000
2019-05-23T17:16:59.949000	2019-05-23T17:17:27.149000
2019-05-23T17:18:36.749000	2019-05-23T17:19:38.649000
2019-05-23T17:26:14.949000	2019-05-23T17:26:38.549000
2019-05-23T17:28:31.849000	2019-05-23T17:28:57.349000
2019-05-23T17:35:12.849000	2019-05-23T17:35:45.149000
2019-05-23T17:37:00.749000	2019-05-23T17:37:24.649000
2019-05-23T17:38:18.749000	2019-05-23T17:38:30.549000
2019-05-23T17:43:09.049000	2019-05-23T17:43:37.349000
2019-05-23T17:44:03.749000	2019-05-23T17:44:51.249000
