2019-07-01T16:00:09.407000	2019-07-01T16:00:28.957000
2019-07-01T16:02:34.857000	2019-07-01T16:02:58.857000
2019-07-01T16:46:52.557000	2019-07-01T16:47:06.757000
2019-07-01T17:06:31.157000	2019-07-01T17:06:55.957000
2019-07-01T17:15:08.357000	2019-07-01T17:15:27.107000
2019-07-01T17:30:51.907000	2019-07-01T17:31:12.457000
2019-07-01T17:41:53.607000	2019-07-01T17:42:13.557000
2019-07-01T17:50:22.757000	2019-07-01T17:50:50.557000
2019-07-01T17:51:18.507000	2019-07-01T17:51:42.057000
2019-07-01T17:59:37.607000	2019-07-01T18:00:02.257000
2019-07-01T18:01:23.007000	2019-07-01T18:01:32.907000
2019-07-01T18:01:43.407000	2019-07-01T18:01:58.357000
2019-07-01T18:04:04.507000	2019-07-01T18:04:48.707000
2019-07-01T18:06:05.157000	2019-07-01T18:06:43.157000
2019-07-01T18:07:27.557000	2019-07-01T18:07:52.957000
2019-07-01T18:11:55.557000	2019-07-01T18:12:14.707000
2019-07-01T18:17:21.707000	2019-07-01T18:17:42.457000
2019-07-01T18:18:02.057000	2019-07-01T18:18:23.857000
2019-07-01T18:21:00.307000	2019-07-01T18:21:14.907000
2019-07-01T18:22:23.357000	2019-07-01T18:22:52.957000
2019-07-01T18:24:16.957000	2019-07-01T18:25:02.807000
2019-07-01T18:27:57.457000	2019-07-01T18:28:14.957000
2019-07-01T18:28:58.207000	2019-07-01T18:29:10.907000
2019-07-01T18:29:11.607000	2019-07-01T18:29:30.357000
2019-07-01T18:32:37.007000	2019-07-01T18:33:17.857000
2019-07-01T18:33:48.607000	2019-07-01T18:34:03.507000
2019-07-01T18:35:54.107000	2019-07-01T18:36:58.457000
2019-07-01T18:40:25.857000	2019-07-01T18:40:43.307000
2019-07-01T18:41:24.757000	2019-07-01T18:41:54.857000
2019-07-01T18:43:12.207000	2019-07-01T18:43:25.257000
2019-07-01T18:48:45.757000	2019-07-01T18:49:07.457000
2019-07-01T18:52:43.007000	2019-07-01T18:53:14.357000
2019-07-01T18:56:36.307000	2019-07-01T18:56:57.107000
2019-07-01T19:00:21.257000	2019-07-01T19:00:47.507000
2019-07-01T19:01:27.907000	2019-07-01T19:01:50.207000
2019-07-01T19:06:47.007000	2019-07-01T19:07:09.657000
2019-07-01T19:11:44.507000	2019-07-01T19:12:05.557000
2019-07-01T19:16:13.507000	2019-07-01T19:16:44.507000
2019-07-01T19:20:49.157000	2019-07-01T19:21:12.907000
2019-07-01T19:31:13.157000	2019-07-01T19:31:25.457000
2019-07-01T19:31:33.007000	2019-07-01T19:32:11.257000
2019-07-01T19:35:13.607000	2019-07-01T19:35:37.257000
2019-07-01T19:43:12.707000	2019-07-01T19:43:32.907000
2019-07-01T19:45:02.707000	2019-07-01T19:45:17.557000
2019-07-01T19:52:17.007000	2019-07-01T19:52:28.757000
2019-07-01T20:22:56.857000	2019-07-01T20:23:16.257000
2019-07-01T20:32:34.607000	2019-07-01T20:32:56.157000
2019-07-01T20:33:03.557000	2019-07-01T20:33:23.707000
2019-07-01T20:58:40.257000	2019-07-01T20:59:08.057000
2019-07-01T21:30:11.457000	2019-07-01T21:30:31.457000
2019-07-01T21:52:01.307000	2019-07-01T21:52:11.657000
2019-07-01T22:36:54.857000	2019-07-01T22:37:24.157000
2019-07-01T22:58:05.857000	2019-07-01T22:58:16.857000
2019-07-01T23:07:22.307000	2019-07-01T23:07:37.107000
2019-07-01T23:33:42.357000	2019-07-01T23:33:59.207000
2019-07-01T23:49:22.907000	2019-07-01T23:49:35.657000
2019-07-01T23:52:02.707000	2019-07-01T23:52:12.707000
2019-07-02T00:12:35.557000	2019-07-02T00:12:49.457000
2019-07-02T00:27:38.307000	2019-07-02T00:27:55.407000
2019-07-02T00:28:25.207000	2019-07-02T00:28:40.607000
