2019-05-22T23:31:39.649000	2019-05-22T23:31:52.349000
2019-05-22T23:47:03.749000	2019-05-22T23:47:21.949000
2019-05-22T23:48:50.049000	2019-05-22T23:49:02.449000
2019-05-22T23:51:08.149000	2019-05-22T23:51:21.449000
2019-05-23T00:00:41.849000	2019-05-23T00:01:08.849000
2019-05-23T00:05:38.249000	2019-05-23T00:06:01.049000
2019-05-23T00:12:44.649000	2019-05-23T00:13:04.949000
2019-05-23T00:18:56.349000	2019-05-23T00:19:13.049000
2019-05-23T00:38:10.649000	2019-05-23T00:38:48.849000
2019-05-23T01:00:04.649000	2019-05-23T01:00:23.249000
2019-05-23T01:28:44.149000	2019-05-23T01:29:00.549000
2019-05-23T01:40:28.249000	2019-05-23T01:40:43.049000
2019-05-23T01:45:55.049000	2019-05-23T01:46:10.449000
2019-05-23T02:01:17.949000	2019-05-23T02:01:41.149000
2019-05-23T02:08:17.649000	2019-05-23T02:08:33.049000
2019-05-23T02:17:22.749000	2019-05-23T02:17:41.749000
2019-05-23T02:20:59.849000	2019-05-23T02:21:15.149000
2019-05-23T02:38:07.749000	2019-05-23T02:38:21.449000
2019-05-23T02:45:22.749000	2019-05-23T02:45:35.949000
2019-05-23T03:03:22.649000	2019-05-23T03:03:34.249000
2019-05-23T03:03:58.849000	2019-05-23T03:04:23.949000
2019-05-23T03:18:59.149000	2019-05-23T03:19:17.049000
2019-05-23T03:29:35.049000	2019-05-23T03:30:01.349000
2019-05-23T03:30:04.249000	2019-05-23T03:30:31.149000
2019-05-23T03:38:45.749000	2019-05-23T03:38:46.049000
2019-05-23T03:38:46.149000	2019-05-23T03:39:04.449000
2019-05-23T03:44:16.249000	2019-05-23T03:44:48.449000
2019-05-23T03:55:23.149000	2019-05-23T03:55:45.149000
2019-05-23T04:00:48.349000	2019-05-23T04:01:15.049000
2019-05-23T04:01:37.549000	2019-05-23T04:01:59.249000
2019-05-23T04:05:52.249000	2019-05-23T04:06:05.549000
2019-05-23T04:15:51.749000	2019-05-23T04:16:05.849000
2019-05-23T04:17:26.349000	2019-05-23T04:17:40.249000
2019-05-23T04:30:38.149000	2019-05-23T04:31:09.149000
2019-05-23T04:36:05.349000	2019-05-23T04:36:21.449000
2019-05-23T04:39:34.349000	2019-05-23T04:39:53.249000
2019-05-23T04:51:21.849000	2019-05-23T04:51:55.849000
2019-05-23T04:57:10.349000	2019-05-23T04:57:35.449000
2019-05-23T04:58:48.449000	2019-05-23T04:59:13.649000
2019-05-23T05:10:02.849000	2019-05-23T05:10:35.449000
2019-05-23T05:15:08.249000	2019-05-23T05:15:22.149000
2019-05-23T05:18:27.649000	2019-05-23T05:18:55.249000
2019-05-23T05:20:20.949000	2019-05-23T05:20:58.749000
2019-05-23T05:22:17.149000	2019-05-23T05:22:31.249000
2019-05-23T05:36:51.749000	2019-05-23T05:37:11.749000
2019-05-23T05:57:40.249000	2019-05-23T05:58:05.849000
2019-05-23T06:01:49.949000	2019-05-23T06:02:04.649000
2019-05-23T06:34:07.749000	2019-05-23T06:34:40.449000
2019-05-23T07:12:16.149000	2019-05-23T07:12:30.449000
2019-05-23T07:39:28.349000	2019-05-23T07:39:41.049000
2019-05-23T07:56:10.249000	2019-05-23T07:56:20.649000
2019-05-23T10:20:46.749000	2019-05-23T10:20:50.849000
2019-05-23T11:03:57.349000	2019-05-23T11:04:36.949000
2019-05-23T11:38:47.549000	2019-05-23T11:39:01.749000
2019-05-23T11:47:23.449000	2019-05-23T11:47:36.949000
2019-05-23T12:11:11.349000	2019-05-23T12:11:29.249000
2019-05-23T12:15:18.149000	2019-05-23T12:15:58.649000
2019-05-23T12:27:58.649000	2019-05-23T12:28:50.449000
2019-05-23T13:16:46.749000	2019-05-23T13:17:12.049000
2019-05-23T13:19:53.649000	2019-05-23T13:20:09.449000
2019-05-23T16:19:37.649000	2019-05-23T16:20:25.949000
2019-05-23T16:40:11.949000	2019-05-23T16:40:36.349000
2019-05-23T16:56:35.549000	2019-05-23T16:56:47.949000
2019-05-23T17:05:13.149000	2019-05-23T17:05:33.449000
2019-05-23T17:06:35.949000	2019-05-23T17:07:04.549000
2019-05-23T17:10:31.749000	2019-05-23T17:10:48.749000
2019-05-23T17:11:31.549000	2019-05-23T17:12:02.449000
2019-05-23T17:13:49.949000	2019-05-23T17:14:06.249000
2019-05-23T17:26:13.649000	2019-05-23T17:26:37.949000
2019-05-23T17:37:08.349000	2019-05-23T17:37:30.549000
2019-05-23T17:38:19.649000	2019-05-23T17:38:32.149000
2019-05-23T17:41:37.849000	2019-05-23T17:41:52.549000
2019-05-23T17:43:10.049000	2019-05-23T17:43:35.149000
2019-05-23T17:46:29.649000	2019-05-23T17:46:47.849000
2019-05-23T17:48:33.549000	2019-05-23T17:48:54.349000
2019-05-23T18:08:42.849000	2019-05-23T18:08:58.349000
2019-05-23T18:13:58.149000	2019-05-23T18:14:34.949000
2019-05-23T18:18:27.849000	2019-05-23T18:19:03.449000
2019-05-23T18:22:46.549000	2019-05-23T18:23:23.249000
2019-05-23T18:40:05.249000	2019-05-23T18:40:52.049000
2019-05-23T18:42:04.749000	2019-05-23T18:42:23.649000
2019-05-23T18:46:22.549000	2019-05-23T18:46:46.749000
2019-05-23T18:46:30.949000	2019-05-23T18:46:53.549000
2019-05-23T18:56:12.649000	2019-05-23T18:56:33.249000
2019-05-23T19:31:21.849000	2019-05-23T19:31:44.249000
2019-05-23T19:54:05.249000	2019-05-23T19:54:23.749000
2019-05-23T20:09:37.349000	2019-05-23T20:10:29.349000
2019-05-23T20:21:53.049000	2019-05-23T20:22:27.049000
2019-05-23T20:57:37.749000	2019-05-23T20:58:00.949000
2019-05-23T21:17:21.949000	2019-05-23T21:17:54.649000
2019-05-23T21:24:30.549000	2019-05-23T21:24:47.749000
2019-05-23T21:32:31.449000	2019-05-23T21:32:49.849000
2019-05-23T21:34:28.549000	2019-05-23T21:34:53.749000
2019-05-23T21:42:00.849000	2019-05-23T21:42:24.749000
2019-05-23T22:01:26.149000	2019-05-23T22:01:37.649000
2019-05-23T22:03:15.449000	2019-05-23T22:03:49.549000
2019-05-23T22:13:29.549000	2019-05-23T22:13:53.449000
2019-05-23T22:15:47.849000	2019-05-23T22:16:05.549000
2019-05-23T22:19:32.649000	2019-05-23T22:19:49.849000
2019-05-23T22:35:25.449000	2019-05-23T22:36:10.549000
2019-05-23T23:07:30.449000	2019-05-23T23:07:46.749000
2019-05-23T23:19:12.649000	2019-05-23T23:19:33.049000
2019-05-23T23:43:15.949000	2019-05-23T23:43:39.849000
