2019-07-01T00:26:51.007000	2019-07-01T00:27:17.807000
2019-07-01T00:39:51.907000	2019-07-01T00:40:29.807000
2019-07-01T01:08:55.107000	2019-07-01T01:09:14.107000
2019-07-01T01:13:12.057000	2019-07-01T01:13:30.457000
2019-07-01T01:13:49.507000	2019-07-01T01:14:04.807000
2019-07-01T01:17:43.707000	2019-07-01T01:17:54.707000
2019-07-01T01:20:06.357000	2019-07-01T01:20:35.457000
2019-07-01T01:23:08.007000	2019-07-01T01:23:22.257000
2019-07-01T01:32:41.357000	2019-07-01T01:32:57.307000
2019-07-01T01:40:02.607000	2019-07-01T01:40:22.707000
2019-07-01T01:40:51.207000	2019-07-01T01:41:04.007000
2019-07-01T01:42:22.357000	2019-07-01T01:42:39.707000
2019-07-01T01:56:00.857000	2019-07-01T01:56:25.857000
2019-07-01T02:07:36.557000	2019-07-01T02:08:17.757000
2019-07-01T02:37:35.257000	2019-07-01T02:37:58.557000
2019-07-01T02:47:40.807000	2019-07-01T02:48:02.857000
2019-07-01T03:09:25.257000	2019-07-01T03:09:44.307000
2019-07-01T03:10:01.807000	2019-07-01T03:10:14.957000
2019-07-01T03:21:06.807000	2019-07-01T03:21:21.307000
2019-07-01T03:25:09.607000	2019-07-01T03:25:33.707000
2019-07-01T04:00:41.957000	2019-07-01T04:00:54.307000
2019-07-01T04:01:01.257000	2019-07-01T04:01:16.107000
2019-07-01T04:10:42.757000	2019-07-01T04:10:58.107000
2019-07-01T04:24:50.857000	2019-07-01T04:25:07.007000
2019-07-01T04:34:04.857000	2019-07-01T04:34:21.907000
2019-07-01T04:35:42.607000	2019-07-01T04:36:00.857000
2019-07-01T04:44:40.157000	2019-07-01T04:44:58.507000
2019-07-01T04:46:59.107000	2019-07-01T04:47:25.557000
2019-07-01T05:12:44.707000	2019-07-01T05:13:00.907000
2019-07-01T05:15:39.657000	2019-07-01T05:15:51.457000
2019-07-01T05:17:48.307000	2019-07-01T05:17:59.807000
2019-07-01T05:22:45.007000	2019-07-01T05:22:55.757000
2019-07-01T05:24:27.357000	2019-07-01T05:24:46.657000
2019-07-01T05:54:09.107000	2019-07-01T05:54:23.857000
2019-07-01T06:05:40.157000	2019-07-01T06:06:02.357000
2019-07-01T06:27:44.607000	2019-07-01T06:28:04.257000
2019-07-01T06:38:03.657000	2019-07-01T06:38:34.157000
2019-07-01T06:40:04.757000	2019-07-01T06:40:26.657000
2019-07-01T07:13:42.457000	2019-07-01T07:14:09.257000
2019-07-01T07:40:51.557000	2019-07-01T07:41:25.207000
2019-07-01T07:41:45.157000	2019-07-01T07:42:03.007000
2019-07-01T07:45:56.657000	2019-07-01T07:46:22.707000
2019-07-01T07:48:39.307000	2019-07-01T07:49:07.207000
2019-07-01T07:49:49.457000	2019-07-01T07:50:09.807000
2019-07-01T07:50:54.257000	2019-07-01T07:51:09.607000
2019-07-01T07:52:02.557000	2019-07-01T07:52:14.907000
2019-07-01T07:55:52.407000	2019-07-01T07:56:11.507000
2019-07-01T07:57:41.307000	2019-07-01T07:57:58.357000
2019-07-01T08:00:21.257000	2019-07-01T08:00:38.057000
2019-07-01T08:03:48.357000	2019-07-01T08:04:09.357000
2019-07-01T08:39:28.807000	2019-07-01T08:39:50.507000
2019-07-01T11:33:22.457000	2019-07-01T11:33:39.607000
2019-07-01T11:40:48.557000	2019-07-01T11:41:13.657000
2019-07-01T12:11:50.557000	2019-07-01T12:12:04.157000
2019-07-01T12:49:16.457000	2019-07-01T12:49:52.307000
2019-07-01T13:53:19.057000	2019-07-01T13:53:48.457000
2019-07-01T14:06:06.307000	2019-07-01T14:06:24.607000
2019-07-01T15:09:06.157000	2019-07-01T15:09:23.057000
2019-07-01T15:14:32.407000	2019-07-01T15:15:13.907000
2019-07-01T15:32:57.707000	2019-07-01T15:33:11.407000
2019-07-01T15:44:22.057000	2019-07-01T15:44:41.457000
2019-07-01T16:00:08.157000	2019-07-01T16:00:28.207000
2019-07-01T16:02:42.157000	2019-07-01T16:02:54.457000
2019-07-01T16:46:47.857000	2019-07-01T16:47:08.157000
2019-07-01T17:06:36.057000	2019-07-01T17:06:47.857000
2019-07-01T17:11:03.807000	2019-07-01T17:11:21.607000
2019-07-01T17:14:40.457000	2019-07-01T17:15:55.557000
2019-07-01T17:25:10.707000	2019-07-01T17:25:32.257000
2019-07-01T17:30:52.957000	2019-07-01T17:31:16.857000
2019-07-01T17:37:46.107000	2019-07-01T17:38:08.107000
2019-07-01T17:39:23.907000	2019-07-01T17:39:48.407000
2019-07-01T17:41:54.007000	2019-07-01T17:42:13.557000
2019-07-01T17:46:00.957000	2019-07-01T17:46:18.757000
2019-07-01T17:50:24.957000	2019-07-01T17:50:48.907000
2019-07-01T17:51:13.857000	2019-07-01T17:51:36.707000
2019-07-01T17:59:37.607000	2019-07-01T17:59:53.307000
2019-07-01T18:01:20.857000	2019-07-01T18:01:33.657000
2019-07-01T18:01:48.257000	2019-07-01T18:02:00.707000
2019-07-01T18:03:20.807000	2019-07-01T18:03:47.607000
2019-07-01T18:04:17.057000	2019-07-01T18:04:39.457000
2019-07-01T18:05:05.707000	2019-07-01T18:05:36.957000
2019-07-01T18:06:04.657000	2019-07-01T18:06:35.357000
2019-07-01T18:07:27.607000	2019-07-01T18:07:42.257000
2019-07-01T18:07:43.507000	2019-07-01T18:08:28.207000
2019-07-01T18:11:37.857000	2019-07-01T18:11:59.107000
2019-07-01T18:11:59.557000	2019-07-01T18:12:11.207000
