2019-05-22T23:31:39.449000	2019-05-22T23:31:51.249000
2019-05-22T23:47:04.249000	2019-05-22T23:47:19.449000
2019-05-22T23:48:46.849000	2019-05-22T23:49:06.649000
2019-05-23T00:00:43.549000	2019-05-23T00:01:16.049000
2019-05-23T00:05:39.049000	2019-05-23T00:06:01.749000
2019-05-23T00:12:44.649000	2019-05-23T00:13:04.949000
2019-05-23T00:18:55.949000	2019-05-23T00:19:12.549000
2019-05-23T00:38:10.549000	2019-05-23T00:38:40.449000
2019-05-23T01:00:05.849000	2019-05-23T01:00:20.749000
2019-05-23T01:28:44.049000	2019-05-23T01:29:00.849000
2019-05-23T01:40:28.449000	2019-05-23T01:40:54.549000
2019-05-23T01:40:58.449000	2019-05-23T01:41:15.949000
2019-05-23T01:45:55.649000	2019-05-23T01:46:11.949000
2019-05-23T02:01:17.549000	2019-05-23T02:01:33.749000
2019-05-23T02:08:17.649000	2019-05-23T02:08:33.149000
2019-05-23T02:17:24.449000	2019-05-23T02:17:41.749000
2019-05-23T02:20:55.449000	2019-05-23T02:21:30.949000
2019-05-23T02:23:14.849000	2019-05-23T02:23:47.749000
2019-05-23T02:38:03.349000	2019-05-23T02:38:18.049000
2019-05-23T02:45:22.949000	2019-05-23T02:45:35.849000
2019-05-23T03:02:42.249000	2019-05-23T03:02:54.249000
2019-05-23T03:03:22.549000	2019-05-23T03:03:33.749000
2019-05-23T03:03:54.049000	2019-05-23T03:04:31.049000
2019-05-23T03:04:43.149000	2019-05-23T03:05:31.349000
2019-05-23T03:18:59.149000	2019-05-23T03:19:17.049000
2019-05-23T03:29:36.049000	2019-05-23T03:30:00.049000
2019-05-23T03:30:10.549000	2019-05-23T03:30:34.449000
2019-05-23T03:38:46.149000	2019-05-23T03:39:04.849000
2019-05-23T03:53:50.949000	2019-05-23T03:54:27.949000
2019-05-23T03:55:26.349000	2019-05-23T03:55:43.249000
2019-05-23T04:00:43.449000	2019-05-23T04:01:20.749000
2019-05-23T04:01:42.149000	2019-05-23T04:01:57.749000
2019-05-23T04:05:52.949000	2019-05-23T04:06:05.649000
2019-05-23T04:15:51.349000	2019-05-23T04:16:04.849000
2019-05-23T04:17:26.649000	2019-05-23T04:17:40.149000
2019-05-23T04:19:05.749000	2019-05-23T04:19:41.049000
2019-05-23T04:30:37.449000	2019-05-23T04:31:20.949000
2019-05-23T04:36:06.549000	2019-05-23T04:36:20.249000
2019-05-23T04:39:42.449000	2019-05-23T04:39:56.749000
2019-05-23T04:51:21.549000	2019-05-23T04:51:54.849000
