2019-05-22T23:47:04.149000	2019-05-22T23:47:18.649000
2019-05-22T23:48:53.849000	2019-05-22T23:49:20.749000
2019-05-23T00:18:54.749000	2019-05-23T00:19:07.049000
2019-05-23T00:27:27.249000	2019-05-23T00:27:42.749000
2019-05-23T00:38:10.549000	2019-05-23T00:38:26.349000
2019-05-23T00:42:06.049000	2019-05-23T00:42:20.949000
2019-05-23T01:00:04.249000	2019-05-23T01:00:22.449000
2019-05-23T01:28:43.649000	2019-05-23T01:29:00.649000
2019-05-23T01:40:26.249000	2019-05-23T01:40:49.149000
2019-05-23T01:41:02.749000	2019-05-23T01:41:13.249000
2019-05-23T01:59:21.449000	2019-05-23T01:59:39.149000
2019-05-23T02:08:16.449000	2019-05-23T02:08:32.749000
2019-05-23T02:21:03.449000	2019-05-23T02:21:15.049000
2019-05-23T02:23:11.249000	2019-05-23T02:23:28.249000
2019-05-23T02:25:55.149000	2019-05-23T02:25:59.749000
2019-05-23T02:26:19.449000	2019-05-23T02:26:26.749000
2019-05-23T02:38:02.749000	2019-05-23T02:38:18.049000
2019-05-23T03:01:52.149000	2019-05-23T03:02:12.449000
2019-05-23T03:02:35.649000	2019-05-23T03:03:01.549000
2019-05-23T03:04:01.049000	2019-05-23T03:04:14.049000
2019-05-23T03:04:31.349000	2019-05-23T03:04:56.849000
2019-05-23T03:06:45.449000	2019-05-23T03:06:57.249000
2019-05-23T03:21:43.849000	2019-05-23T03:22:05.449000
2019-05-23T03:29:37.249000	2019-05-23T03:29:51.349000
2019-05-23T03:30:12.849000	2019-05-23T03:30:29.149000
2019-05-23T03:38:45.949000	2019-05-23T03:39:02.149000
2019-05-23T04:00:54.349000	2019-05-23T04:01:09.849000
2019-05-23T04:05:55.149000	2019-05-23T04:06:10.649000
2019-05-23T04:10:14.049000	2019-05-23T04:10:36.049000
2019-05-23T04:15:56.549000	2019-05-23T04:16:29.649000
2019-05-23T04:17:23.149000	2019-05-23T04:17:45.049000
2019-05-23T04:36:20.949000	2019-05-23T04:36:34.349000
2019-05-23T04:39:40.849000	2019-05-23T04:39:56.649000
2019-05-23T04:45:57.149000	2019-05-23T04:46:23.049000
2019-05-23T04:57:05.949000	2019-05-23T04:57:19.149000
2019-05-23T04:58:49.449000	2019-05-23T04:59:14.249000
2019-05-23T05:15:09.449000	2019-05-23T05:15:23.549000
